Frame Number,Vehicle Make,Probability,Object ID
1,Cadillac CTS-V Sedan 2012,0.017303362,0
1,HUMMER H3T Crew Cab 2010,0.01694774,0
1,GMC Savana Van 2012,0.016511682,0
1,Audi S4 Sedan 2012,0.01646311,0
1,Aston Martin Virage Coupe 2012,0.014516508,0
1,Honda Accord Coupe 2012,0.013507394,0
1,Ford Expedition 2017,0.013129365,0
1,Lamborghini Aventador Coupe 2012,0.013086032,0
1,BMW M3 Coupe 2012,0.012676777,0
1,Honda Odyssey Minivan 2012,0.012174828,0
1,Ford Fiesta Sedan 2012,0.01080137,0
1,Dodge Magnum Wagon 2008,0.01053153,0
1,Chrysler Town and Country Minivan 2012,0.010527338,0
1,Infiniti G Coupe IPL 2012,0.0100995675,0
1,Ford F-150 Regular Cab 2012,0.009897909,0
1,Subaru Legacy Sedan B4 2010,0.009800768,0
1,Fisker Karma Sedan 2012,0.009731525,0
1,Lamborghini Reventon Coupe 2008,0.009673451,0
1,Toyota Tacoma 2010,0.009649593,0
1,Chevrolet Monte Carlo Coupe 2007,0.0096419165,0
1,Audi S4 Sedan 2007,0.009538172,0
1,Bentley Arnage Sedan 2009,0.009179095,0
1,Chevrolet Camaro Convertible 2012,0.009144154,0
1,Audi RS 4 Convertible 2008,0.008625554,0
1,Bentley Continental GT Coupe 2012,0.008618542,0
1,Chevrolet Avalanche Crew Cab 2012,0.008554866,0
1,AM General Hummer SUV 2000,0.00854251,0
1,Chrysler Crossfire Convertible 2008,0.008392156,0
1,Hyundai Elantra Sedan 2007,0.008242572,0
1,Buick Verano Sedan 2012,0.008124445,0
1,Aston Martin Virage Convertible 2012,0.008117508,0
1,Audi TTS Coupe 2012,0.008065488,0
1,Audi S5 Coupe 2012,0.007938628,0
1,Mercedes-Benz S-Class Sedan 2012,0.007815023,0
1,Chevrolet Silverado 2500HD Regular Cab 2012,0.0076579456,0
1,Volkswagen Golf Hatchback 2012,0.0075453874,0
1,Chevrolet Corvette Convertible 2012,0.0074409503,0
1,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.007353784,0
1,Hyundai Genesis Sedan 2012,0.007312083,0
1,Acura RL Sedan 2012,0.0072796233,0
1,Bugatti Veyron 16.4 Coupe 2009,0.0071318136,0
1,BMW X5 SUV 2007,0.0070089083,0
1,Hyundai Sonata Hybrid Sedan 2012,0.0066523054,0
1,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.0065924395,0
1,Audi S6 Sedan 2011,0.006571156,0
1,Buick Rainier SUV 2007,0.006558768,0
1,BMW X6 SUV 2012,0.006490377,0
1,Ferrari FF Coupe 2012,0.0064298455,0
1,Volvo C30 Hatchback 2012,0.006408381,0
1,HUMMER H2 SUT Crew Cab 2009,0.006341879,0
1,Ford E-Series Wagon Van 2012,0.0061992393,0
1,BMW 1 Series Coupe 2012,0.006182699,0
1,Tesla Model S Sedan 2012,0.0060204566,0
1,Suzuki Aerio Sedan 2007,0.0057506114,0
1,Chevrolet Cobalt SS 2010,0.005738442,0
1,Mercedes-Benz SL-Class Coupe 2009,0.005692796,0
1,Aston Martin V8 Vantage Convertible 2012,0.0056185704,0
1,Porsche Panamera Sedan 2012,0.00557605,0
1,Bentley Mulsanne Sedan 2011,0.0054516755,0
1,Hyundai Accent Sedan 2012,0.005440758,0
1,Dodge Charger SRT-8 2009,0.0054212552,0
1,Ferrari California Convertible 2012,0.005384817,0
1,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.00532537,0
1,Audi V8 Sedan 1994,0.0053185527,0
1,Chevrolet Express Cargo Van 2007,0.005300366,0
1,Dodge Caliber Wagon 2012,0.0052239904,0
1,Rolls-Royce Ghost Sedan 2012,0.0052195727,0
1,Mazda Tribute SUV 2011,0.005043767,0
1,Chevrolet Malibu Hybrid Sedan 2010,0.0050385953,0
1,BMW 1 Series Convertible 2012,0.005022798,0
1,Audi R8 Coupe 2012,0.0049309074,0
1,Honda Odyssey Minivan 2007,0.004915144,0
1,Chrysler PT Cruiser Convertible 2008,0.004898513,0
1,Chevrolet Traverse SUV 2012,0.004876288,0
1,Audi TT RS Coupe 2012,0.0048399256,0
1,Chrysler 300 SRT-8 2010,0.004835938,0
1,Audi 100 Sedan 1994,0.004818678,0
1,Ford Mustang Convertible 2007,0.004774002,0
1,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.0047654565,0
1,Dodge Durango SUV 2007,0.004763169,0
1,Volkswagen Beetle Hatchback 2012,0.004760439,0
1,Ford Ranger SuperCab 2011,0.00473368,0
1,Ford F-150 Regular Cab 2007,0.0046630935,0
1,Isuzu Ascender SUV 2008,0.0046411934,0
1,Acura Integra Type R 2001,0.0045843357,0
1,Ford Freestar Minivan 2007,0.0045721987,0
1,Hyundai Sonata Sedan 2012,0.0045290818,0
1,McLaren MP4-12C Coupe 2012,0.004433862,0
1,Mercedes-Benz C-Class Sedan 2012,0.004422478,0
1,BMW ActiveHybrid 5 Sedan 2012,0.004407518,0
1,Ferrari 458 Italia Convertible 2012,0.004402177,0
1,Bentley Continental Supersports Conv. Convertible 2012,0.0043918113,0
1,Jeep Wrangler SUV 2012,0.0043821456,0
1,Jaguar XK XKR 2012,0.004379896,0
1,Acura TSX Sedan 2012,0.004298401,0
1,BMW 6 Series Convertible 2007,0.004175329,0
1,Eagle Talon Hatchback 1998,0.0041294345,0
1,Ford F-450 Super Duty Crew Cab 2012,0.004116518,0
1,Chrysler Sebring Convertible 2010,0.004105935,0
1,Dodge Dakota Crew Cab 2010,0.004090014,0
1,Ford Expedition EL SUV 2009,0.0040465523,0
1,Hyundai Veloster Hatchback 2012,0.0040432154,0
1,Ram C/V Cargo Van Minivan 2012,0.004003142,0
1,Dodge Durango SUV 2012,0.0039688023,0
