Frame Number,Vehicle Make,Probability,Object ID
15,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.08305327,0
15,Lamborghini Aventador Coupe 2012,0.08278241,0
15,Nissan 240SX Coupe 1998,0.071672976,0
15,Audi 100 Wagon 1994,0.0570331,0
15,Chevrolet Express Cargo Van 2007,0.035449333,0
15,Chevrolet Express Van 2007,0.034268234,0
15,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.02834694,0
15,Maybach Landaulet Convertible 2012,0.027885301,0
15,Audi 100 Sedan 1994,0.022527944,0
15,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.021975717,0
15,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.021461284,0
15,Mercedes-Benz 300-Class Convertible 1993,0.018012948,0
15,Bentley Arnage Sedan 2009,0.017264195,0
15,Geo Metro Convertible 1993,0.014913657,0
15,Volvo 240 Sedan 1993,0.014657113,0
15,GMC Savana Van 2012,0.013454886,0
15,Rolls-Royce Ghost Sedan 2012,0.013387338,0
15,Lincoln Town Car Sedan 2011,0.012329082,0
15,Eagle Talon Hatchback 1998,0.012099961,0
15,Audi TT RS Coupe 2012,0.0115370285,0
15,Audi R8 Coupe 2012,0.010116232,0
15,Lamborghini Reventon Coupe 2008,0.009513755,0
15,AM General Hummer SUV 2000,0.008545748,0
15,BMW M3 Coupe 2012,0.008081329,0
15,Dodge Caravan Minivan 1997,0.007970335,0
15,Bentley Continental Supersports Conv. Convertible 2012,0.0074016647,0
15,Chevrolet Corvette ZR1 2012,0.0073434217,0
15,Ford F-450 Super Duty Crew Cab 2012,0.007325765,0
15,GMC Yukon Hybrid SUV 2012,0.0070037744,0
15,Rolls-Royce Phantom Sedan 2012,0.0069414154,0
15,Fisker Karma Sedan 2012,0.0066874144,0
15,Ford F-150 Regular Cab 2007,0.00665874,0
15,Audi V8 Sedan 1994,0.0065889205,0
15,Audi S4 Sedan 2007,0.006461536,0
15,Cadillac CTS-V Sedan 2012,0.0062943264,0
15,Audi RS 4 Convertible 2008,0.005971734,0
15,Audi S6 Sedan 2011,0.0059430967,0
