Frame Number,Vehicle Make,Probability,Object ID
1,Audi 100 Wagon 1994,0.34218353,0
1,Ford E-Series Wagon Van 2012,0.2031266,0
1,Chevrolet Silverado 1500 Extended Cab 2012,0.03722287,0
1,GMC Canyon Extended Cab 2012,0.032313216,0
1,Land Rover Range Rover SUV 2012,0.02910337,0
1,Chevrolet Express Cargo Van 2007,0.026292779,0
1,Mercedes-Benz 300-Class Convertible 1993,0.020085748,0
1,Cadillac CTS-V Sedan 2012,0.019933965,0
1,GMC Savana Van 2012,0.019605882,0
1,AM General Hummer SUV 2000,0.017078944,0
1,GMC Terrain SUV 2012,0.016414927,0
1,Volkswagen Golf Hatchback 1991,0.015494399,0
1,Audi V8 Sedan 1994,0.013028987,0
1,Audi R8 Coupe 2012,0.012360488,0
1,Bentley Arnage Sedan 2009,0.0123119615,0
1,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.012145923,0
1,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.009981315,0
1,Audi 100 Sedan 1994,0.009264736,0
1,Chrysler Aspen SUV 2009,0.008645508,0
1,Audi S4 Sedan 2012,0.008575713,0
1,Audi S5 Coupe 2012,0.008212387,0
1,Chevrolet Silverado 2500HD Regular Cab 2012,0.006625768,0
1,Volvo 240 Sedan 1993,0.006198921,0
1,Chevrolet Monte Carlo Coupe 2007,0.0056790286,0
1,Ford F-150 Regular Cab 2012,0.0053459164,0
1,Mercedes-Benz C-Class Sedan 2012,0.0050659296,0
1,Jeep Wrangler SUV 2012,0.004864007,0
1,Maybach Landaulet Convertible 2012,0.004817266,0
1,Rolls-Royce Ghost Sedan 2012,0.0041807597,0
1,GMC Yukon Hybrid SUV 2012,0.0040899226,0
1,Dodge Ram Pickup 3500 Crew Cab 2010,0.0035052104,0
1,Audi RS 4 Convertible 2008,0.003409717,0
1,Ford Ranger SuperCab 2011,0.0032594197,0
1,Audi TTS Coupe 2012,0.003256527,0
1,Lamborghini Aventador Coupe 2012,0.003014085,0
1,HUMMER H3T Crew Cab 2010,0.0029962906,0
1,HUMMER H2 SUT Crew Cab 2009,0.0029830097,0
1,Audi S6 Sedan 2011,0.0026997647,0
1,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.0025885492,0
1,BMW 6 Series Convertible 2007,0.0023457159,0
1,Jeep Liberty SUV 2012,0.002168146,0
1,Rolls-Royce Phantom Sedan 2012,0.0021271554,0
1,Nissan NV Passenger Van 2012,0.0018760609,0
1,Ferrari 458 Italia Coupe 2012,0.0017520738,0
1,Cadillac Escalade EXT Crew Cab 2007,0.0016021507,0
1,Mercedes-Benz E-Class Sedan 2012,0.0015573557,0
1,Ford Explorer 2018,0.0015290242,0
1,Jeep Compass SUV 2012,0.0014548403,0
1,Audi A5 Coupe 2012,0.0013984272,0
1,Audi TT RS Coupe 2012,0.0012830182,0
1,Chevrolet Tahoe Hybrid SUV 2012,0.0012788306,0
1,Mercedes-Benz S-Class Sedan 2012,0.0011167586,0
1,Hyundai Accent Sedan 2012,0.0010779221,0
1,GMC Yukon 2004,0.0010474176,0
1,Plymouth Neon Coupe 1999,0.0010244107,0
1,Dodge Dakota Club Cab 2007,0.0009660791,0
1,Honda Ridgeline 2016,0.0009024586,0
1,Toyota 4Runner SUV 2012,0.0007749623,0
1,Spyker C8 Convertible 2009,0.0007362148,0
1,Chevrolet Avalanche Crew Cab 2012,0.00066415913,0
1,Ford F-450 Super Duty Crew Cab 2012,0.0006360532,0
1,Dodge Magnum Wagon 2008,0.0006319749,0
1,Jeep Grand Cherokee SUV 2012,0.00062515115,0
1,Chevrolet Silverado 1500 Regular Cab 2012,0.0006196459,0
1,Volkswagen Golf Hatchback 2012,0.000608621,0
1,Bentley Mulsanne Sedan 2011,0.00060200354,0
1,Fisker Karma Sedan 2012,0.0005884298,0
1,Ford Freestar Minivan 2007,0.00058145873,0
1,Lamborghini Diablo Coupe 2001,0.00056507357,0
1,Ford Mustang Convertible 2007,0.0005515133,0
1,Lincoln Town Car Sedan 2011,0.00051943975,0
1,Chrysler 300 SRT-8 2010,0.0005084026,0
1,BMW 3 Series Wagon 2012,0.0004890367,0
1,Ram C/V Cargo Van Minivan 2012,0.00046670221,0
1,Acura TSX Sedan 2012,0.000454537,0
1,Bentley Continental Flying Spur Sedan 2007,0.000450828,0
1,Spyker C8 Coupe 2009,0.00044873668,0
1,Suzuki Aerio Sedan 2007,0.00043618825,0
1,Ford Expedition 2017,0.00043317227,0
1,Jeep Patriot SUV 2012,0.00043223432,0
1,Ferrari FF Coupe 2012,0.00036308073,0
1,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.0003577028,0
1,Chrysler Sebring Convertible 2010,0.00034463138,0
1,BMW M3 Coupe 2012,0.00034265884,0
1,Chevrolet Express Van 2007,0.00032695624,0
1,Acura RL Sedan 2012,0.00031481858,0
1,Eagle Talon Hatchback 1998,0.00030096114,0
1,Chrysler Crossfire Convertible 2008,0.0002926929,0
1,Aston Martin V8 Vantage Convertible 2012,0.00028969205,0
1,BMW 1 Series Convertible 2012,0.00028650236,0
1,Honda CRV 2012,0.0002571705,0
1,Infiniti G Coupe IPL 2012,0.00025569097,0
1,Chevrolet Malibu Sedan 2007,0.00025342952,0
1,Geo Metro Convertible 1993,0.00024966276,0
1,Lamborghini Reventon Coupe 2008,0.00024281492,0
1,Acura ZDX Hatchback 2012,0.0002417237,0
1,Mercedes-Benz Sprinter Van 2012,0.00023757454,0
1,Chevrolet Corvette ZR1 2012,0.00021872755,0
1,Acura Integra Type R 2001,0.0002165062,0
1,Acura TL Sedan 2012,0.00021504487,0
1,Audi S4 Sedan 2007,0.00021287677,0
1,Dodge Sprinter Cargo Van 2009,0.00020936367,0
1,Dodge Dakota Crew Cab 2010,0.00020627845,0
1,Honda Accord Sedan 2012,0.00019825435,0
1,Ford Expedition EL SUV 2009,0.00019671574,0
1,Chrysler PT Cruiser Convertible 2008,0.00019156873,0
1,Chevrolet Malibu Hybrid Sedan 2010,0.00017970389,0
1,Bentley Continental Supersports Conv. Convertible 2012,0.00017846294,0
1,Bentley Continental GT Coupe 2012,0.00017767515,0
1,BMW M6 Convertible 2010,0.0001743671,0
1,GMC Acadia SUV 2012,0.00017430866,0
1,Daewoo Nubira Wagon 2002,0.00016660494,0
1,Dodge Caravan Minivan 1997,0.00016121722,0
1,Ford GT Coupe 2006,0.00016039141,0
1,BMW 3 Series Sedan 2012,0.00014727912,0
1,Hyundai Veloster Hatchback 2012,0.00013215834,0
1,Land Rover LR2 SUV 2012,0.00013196225,0
1,BMW M5 Sedan 2010,0.00013090846,0
1,Buick Verano Sedan 2012,0.00013090704,0
1,Hyundai Santa Fe SUV 2012,0.0001290313,0
1,Dodge Durango SUV 2007,0.0001261454,0
1,Audi S5 Convertible 2012,0.0001184823,0
1,Chevrolet Sonic Sedan 2012,0.0001124572,0
1,Chrysler Town and Country Minivan 2012,0.00011056421,0
1,Volvo XC90 SUV 2007,0.0001103509,0
1,Buick Enclave SUV 2012,0.000106396015,0
1,Chevrolet Corvette Ron Fellows Edition Z06 2007,9.5268864e-05,0
1,Dodge Ram Pickup 3500 Quad Cab 2009,9.066939e-05,0
1,Chevrolet Traverse SUV 2012,9.0540896e-05,0
1,Nissan 240SX Coupe 1998,8.6798245e-05,0
1,Dodge Caliber Wagon 2012,8.645284e-05,0
1,Suzuki SX4 Sedan 2012,8.069033e-05,0
1,Acura TL Type-S 2008,7.793763e-05,0
1,Audi TT Hatchback 2011,7.7228004e-05,0
1,BMW X5 SUV 2007,7.543176e-05,0
1,Honda Odyssey Minivan 2012,7.4468604e-05,0
1,Hyundai Elantra Sedan 2007,7.296441e-05,0
1,Hyundai Genesis Sedan 2012,7.2599454e-05,0
1,Hyundai Tucson SUV 2012,7.1291666e-05,0
1,smart fortwo Convertible 2012,7.105329e-05,0
1,Subaru Legacy Sedan B4 2010,6.94464e-05,0
1,Hyundai Veracruz SUV 2012,6.89531e-05,0
1,BMW X3 SUV 2012,6.828763e-05,0
1,Ford F-150 Regular Cab 2007,6.6151246e-05,0
1,Nissan Leaf Hatchback 2012,6.582689e-05,0
1,MINI Cooper Roadster Convertible 2012,6.255952e-05,0
1,Chevrolet Camaro Convertible 2012,6.0574774e-05,0
1,Dodge Charger SRT-8 2009,5.911166e-05,0
1,Isuzu Ascender SUV 2008,5.628201e-05,0
1,Mazda Tribute SUV 2011,5.3130243e-05,0
1,Tesla Model S Sedan 2012,5.0177652e-05,0
1,Aston Martin Virage Convertible 2012,4.8628328e-05,0
1,Toyota Corolla Sedan 2012,4.84808e-05,0
1,Toyota Camry Sedan 2012,4.8038743e-05,0
1,BMW ActiveHybrid 5 Sedan 2012,4.7131383e-05,0
1,Hyundai Sonata Sedan 2012,4.5279885e-05,0
1,FIAT 500 Abarth 2012,4.2915908e-05,0
1,Cadillac SRX SUV 2012,4.0167703e-05,0
1,Dodge Challenger SRT8 2011,3.712628e-05,0
1,Hyundai Elantra Touring Hatchback 2012,3.682735e-05,0
1,Mitsubishi Lancer Sedan 2012,3.635289e-05,0
1,Buick Rainier SUV 2007,3.594506e-05,0
1,BMW Z4 Convertible 2012,3.475174e-05,0
1,Nissan Juke Hatchback 2012,3.4195124e-05,0
1,Mercedes-Benz SL-Class Coupe 2009,3.414207e-05,0
1,Bugatti Veyron 16.4 Coupe 2009,3.39644e-05,0
1,Ford Focus Sedan 2007,3.3172266e-05,0
1,Bugatti Veyron 16.4 Convertible 2009,3.1103496e-05,0
1,Suzuki Kizashi Sedan 2012,3.0947445e-05,0
1,Hyundai Sonata Hybrid Sedan 2012,3.085571e-05,0
1,Aston Martin V8 Vantage Coupe 2012,3.044546e-05,0
1,Buick Regal GS 2012,2.5784057e-05,0
1,Honda Odyssey Minivan 2007,2.5358495e-05,0
1,Ford Fiesta Sedan 2012,2.504619e-05,0
1,Toyota Sequoia SUV 2012,2.426671e-05,0
1,BMW X6 SUV 2012,2.4020803e-05,0
1,Infiniti QX56 SUV 2011,2.3318691e-05,0
1,Scion xD Hatchback 2012,1.9846866e-05,0
1,Toyota Tacoma 2010,1.9723804e-05,0
1,Honda Accord Coupe 2012,1.9423906e-05,0
1,Dodge Caliber Wagon 2007,1.8018274e-05,0
1,McLaren MP4-12C Coupe 2012,1.775035e-05,0
1,Jaguar XK XKR 2012,1.7275403e-05,0
1,Ford Edge SUV 2012,1.6747425e-05,0
1,Dodge Durango SUV 2012,1.6283435e-05,0
1,Volkswagen Beetle Hatchback 2012,1.5262625e-05,0
1,FIAT 500 Convertible 2012,1.39121485e-05,0
1,Bentley Continental GT Coupe 2007,1.3652186e-05,0
1,Chevrolet TrailBlazer SS 2009,1.3208979e-05,0
1,Chevrolet Impala Sedan 2007,1.275487e-05,0
1,Chevrolet Corvette Convertible 2012,1.2245037e-05,0
1,Chevrolet Cobalt SS 2010,1.14726145e-05,0
1,Hyundai Azera Sedan 2012,1.1004953e-05,0
1,Porsche Panamera Sedan 2012,1.0451644e-05,0
1,Chevrolet HHR SS 2010,9.841548e-06,0
1,Aston Martin Virage Coupe 2012,8.988888e-06,0
1,BMW 1 Series Coupe 2012,8.379827e-06,0
1,Ferrari California Convertible 2012,7.3810097e-06,0
1,Ferrari 458 Italia Convertible 2012,5.509636e-06,0
1,Dodge Journey SUV 2012,4.7866356e-06,0
1,Suzuki SX4 Hatchback 2012,2.158399e-06,0
1,Dodge Charger Sedan 2012,2.0781483e-06,0
1,Volvo C30 Hatchback 2012,1.4566734e-06,0
2,Audi 100 Wagon 1994,0.3745382,0
2,Chevrolet Express Cargo Van 2007,0.05666393,0
2,Audi 100 Sedan 1994,0.056462668,0
2,Volkswagen Golf Hatchback 1991,0.038099293,0
2,Ford E-Series Wagon Van 2012,0.033296347,0
2,Audi S5 Coupe 2012,0.025347803,0
2,Audi RS 4 Convertible 2008,0.0235988,0
2,GMC Canyon Extended Cab 2012,0.022873815,0
