Frame Number,Vehicle Make,Probability,Object ID
1,Nissan 240SX Coupe 1998,0.12375231,0
1,Chevrolet Express Cargo Van 2007,0.09583712,0
1,Audi 100 Wagon 1994,0.09159532,0
1,Chevrolet Traverse SUV 2012,0.032113105,0
1,Eagle Talon Hatchback 1998,0.030874832,0
1,Lamborghini Aventador Coupe 2012,0.023624105,0
1,Chevrolet Avalanche Crew Cab 2012,0.023102155,0
1,Aston Martin V8 Vantage Coupe 2012,0.018543357,0
1,GMC Yukon Hybrid SUV 2012,0.0182301,0
1,Chevrolet Express Van 2007,0.018165927,0
1,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.0169406,0
1,Dodge Caravan Minivan 1997,0.016114555,0
1,Audi R8 Coupe 2012,0.016064882,0
1,GMC Savana Van 2012,0.015503672,0
1,Lamborghini Diablo Coupe 2001,0.0152714485,0
1,Chevrolet Tahoe Hybrid SUV 2012,0.01424953,0
1,Dodge Sprinter Cargo Van 2009,0.01302129,0
1,Maybach Landaulet Convertible 2012,0.012041183,0
1,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.011877644,0
1,Geo Metro Convertible 1993,0.0116475625,0
1,Mercedes-Benz 300-Class Convertible 1993,0.011606236,0
1,AM General Hummer SUV 2000,0.011522801,0
1,Audi TT RS Coupe 2012,0.011245248,0
1,Lincoln Town Car Sedan 2011,0.010736884,0
1,Audi 100 Sedan 1994,0.010293955,0
1,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.009585596,0
1,Jeep Grand Cherokee SUV 2012,0.009217102,0
1,Cadillac CTS-V Sedan 2012,0.008734614,0
1,Chevrolet Malibu Sedan 2007,0.008197728,0
1,HUMMER H2 SUT Crew Cab 2009,0.008075588,0
1,Chevrolet Monte Carlo Coupe 2007,0.008004758,0
1,Ford Freestar Minivan 2007,0.007870739,0
1,Lamborghini Reventon Coupe 2008,0.007321649,0
1,Aston Martin V8 Vantage Convertible 2012,0.0061919363,0
1,Audi S5 Coupe 2012,0.0061902595,0
1,BMW M6 Convertible 2010,0.006122329,0
1,Rolls-Royce Ghost Sedan 2012,0.0055669565,0
1,Scion xD Hatchback 2012,0.005134008,0
1,Rolls-Royce Phantom Sedan 2012,0.0050735697,0
1,Mercedes-Benz S-Class Sedan 2012,0.005016165,0
1,Dodge Charger SRT-8 2009,0.0049850354,0
1,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.0049044215,0
1,BMW M3 Coupe 2012,0.0048423386,0
1,Ford F-450 Super Duty Crew Cab 2012,0.0047076037,0
1,Fisker Karma Sedan 2012,0.0045859297,0
1,Dodge Ram Pickup 3500 Crew Cab 2010,0.0042244126,0
1,Chevrolet TrailBlazer SS 2009,0.00388844,0
1,Aston Martin Virage Coupe 2012,0.0038632934,0
1,Mercedes-Benz SL-Class Coupe 2009,0.003485892,0
1,Ferrari FF Coupe 2012,0.003475353,0
1,Dodge Challenger SRT8 2011,0.0032607997,0
1,Acura Integra Type R 2001,0.0032390978,0
1,Audi V8 Sedan 1994,0.0031650586,0
1,BMW M5 Sedan 2010,0.0031483942,0
1,Chrysler Aspen SUV 2009,0.0030714644,0
1,Hyundai Veracruz SUV 2012,0.0030650466,0
1,BMW Z4 Convertible 2012,0.0030206207,0
1,Chevrolet Silverado 2500HD Regular Cab 2012,0.0030136262,0
1,Infiniti QX56 SUV 2011,0.003012661,0
1,Audi RS 4 Convertible 2008,0.0027410532,0
1,Volvo 240 Sedan 1993,0.0027262617,0
1,Suzuki Aerio Sedan 2007,0.0026459156,0
1,Buick Regal GS 2012,0.0026149962,0
1,Ford GT Coupe 2006,0.0024716011,0
1,Honda Accord Coupe 2012,0.0024480622,0
