Frame Number,Vehicle Make,Probability,Object ID
1,Chevrolet Avalanche Crew Cab 2012,0.08775649,0
1,Chevrolet Express Cargo Van 2007,0.08401236,0
1,Nissan 240SX Coupe 1998,0.079358995,0
1,Audi 100 Wagon 1994,0.06705767,0
1,Audi TT RS Coupe 2012,0.033147044,0
1,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.02873019,0
1,Audi R8 Coupe 2012,0.028597075,0
1,Cadillac CTS-V Sedan 2012,0.023677949,0
1,Chevrolet Express Van 2007,0.02151628,0
1,Jeep Grand Cherokee SUV 2012,0.021175249,0
1,Lamborghini Diablo Coupe 2001,0.019955292,0
1,Chevrolet Traverse SUV 2012,0.019481115,0
1,Mercedes-Benz 300-Class Convertible 1993,0.019116992,0
1,Lamborghini Aventador Coupe 2012,0.018945303,0
1,Eagle Talon Hatchback 1998,0.017063377,0
1,GMC Yukon Hybrid SUV 2012,0.01634092,0
1,AM General Hummer SUV 2000,0.015034068,0
1,Geo Metro Convertible 1993,0.014940223,0
1,Aston Martin V8 Vantage Coupe 2012,0.014622379,0
1,Chevrolet Tahoe Hybrid SUV 2012,0.014026263,0
1,Dodge Sprinter Cargo Van 2009,0.013311967,0
1,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.011531943,0
1,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.011468273,0
1,Rolls-Royce Phantom Sedan 2012,0.0107219,0
1,Rolls-Royce Ghost Sedan 2012,0.010630692,0
1,Maybach Landaulet Convertible 2012,0.009666627,0
1,Chevrolet TrailBlazer SS 2009,0.0096243555,0
1,Audi S5 Coupe 2012,0.008582887,0
1,Dodge Caravan Minivan 1997,0.0077955644,0
1,HUMMER H2 SUT Crew Cab 2009,0.0076677627,0
1,BMW M6 Convertible 2010,0.006888491,0
1,Fisker Karma Sedan 2012,0.006486018,0
1,Lamborghini Reventon Coupe 2008,0.006315753,0
1,Ford F-450 Super Duty Crew Cab 2012,0.006226654,0
1,GMC Savana Van 2012,0.006207009,0
1,BMW Z4 Convertible 2012,0.006101147,0
1,Dodge Charger SRT-8 2009,0.006091313,0
1,Mercedes-Benz S-Class Sedan 2012,0.0060844086,0
1,Aston Martin V8 Vantage Convertible 2012,0.005670272,0
1,Chevrolet Monte Carlo Coupe 2007,0.005412283,0
1,GMC Terrain SUV 2012,0.005268174,0
1,Dodge Ram Pickup 3500 Crew Cab 2010,0.005141595,0
1,Mitsubishi Lancer Sedan 2012,0.0048608803,0
1,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.0047012125,0
1,Infiniti QX56 SUV 2011,0.0045916717,0
1,Audi 100 Sedan 1994,0.004531261,0
1,Ferrari FF Coupe 2012,0.003911467,0
1,GMC Canyon Extended Cab 2012,0.0038720143,0
1,Hyundai Veracruz SUV 2012,0.0036693565,0
1,Chevrolet Silverado 1500 Extended Cab 2012,0.003581045,0
1,BMW X5 SUV 2007,0.0035430277,0
1,Chevrolet Silverado 2500HD Regular Cab 2012,0.0035126144,0
1,Nissan NV Passenger Van 2012,0.0034062632,0
1,Volvo 240 Sedan 1993,0.0033593948,0
1,Scion xD Hatchback 2012,0.0031662856,0
1,Audi TTS Coupe 2012,0.0031628918,0
1,Ford Freestar Minivan 2007,0.003109368,0
1,Toyota 4Runner SUV 2012,0.0029179475,0
1,Spyker C8 Coupe 2009,0.002821916,0
1,Mercedes-Benz SL-Class Coupe 2009,0.0027801036,0
1,Dodge Challenger SRT8 2011,0.0027734484,0
1,Audi V8 Sedan 1994,0.0025740312,0
1,Ford Mustang Convertible 2007,0.002571203,0
1,Acura TL Type-S 2008,0.0024937997,0
1,Chrysler Aspen SUV 2009,0.0024098572,0
1,Ford Expedition EL SUV 2009,0.0023971265,0
1,Audi A5 Coupe 2012,0.0023903775,0
1,Aston Martin Virage Coupe 2012,0.0023785196,0
1,Hyundai Tucson SUV 2012,0.0023423187,0
1,Jeep Liberty SUV 2012,0.0022906368,0
1,Audi RS 4 Convertible 2008,0.002275923,0
1,Bentley Continental GT Coupe 2012,0.0021992237,0
1,Cadillac Escalade EXT Crew Cab 2007,0.002182642,0
1,Honda Accord Coupe 2012,0.0020747622,0
1,Ford E-Series Wagon Van 2012,0.0020508443,0
1,BMW M3 Coupe 2012,0.0020484307,0
1,Acura Integra Type R 2001,0.0019069026,0
1,Suzuki Aerio Sedan 2007,0.0017886051,0
1,Honda CRV 2012,0.0016337871,0
1,Buick Regal GS 2012,0.0016297305,0
1,Bentley Continental Supersports Conv. Convertible 2012,0.0016149125,0
1,Chevrolet Malibu Sedan 2007,0.0015495889,0
1,Acura TSX Sedan 2012,0.0015015241,0
1,Bentley Arnage Sedan 2009,0.0014960589,0
1,BMW 1 Series Convertible 2012,0.0014923981,0
1,Audi S4 Sedan 2007,0.0014328702,0
1,Honda Ridgeline 2016,0.0013883358,0
1,Acura TL Sedan 2012,0.001381696,0
1,BMW X6 SUV 2012,0.0013659407,0
1,Ford Ranger SuperCab 2011,0.0013539924,0
1,Lincoln Town Car Sedan 2011,0.0013505517,0
1,Jeep Wrangler SUV 2012,0.0013320482,0
1,Acura ZDX Hatchback 2012,0.0013309111,0
1,Volkswagen Golf Hatchback 1991,0.0013276018,0
1,Ford Expedition 2017,0.0013077755,0
1,Spyker C8 Convertible 2009,0.0012354145,0
1,BMW M5 Sedan 2010,0.0012287141,0
1,Tesla Model S Sedan 2012,0.0012229835,0
1,Dodge Journey SUV 2012,0.0011982673,0
1,BMW 6 Series Convertible 2007,0.0011967131,0
1,Audi TT Hatchback 2011,0.0011883291,0
1,Hyundai Veloster Hatchback 2012,0.0011782564,0
1,Mercedes-Benz E-Class Sedan 2012,0.0010862544,0
1,Hyundai Elantra Touring Hatchback 2012,0.0010615458,0
1,Buick Verano Sedan 2012,0.0010247203,0
1,Mercedes-Benz Sprinter Van 2012,0.0010203092,0
1,Porsche Panamera Sedan 2012,0.00101138,0
1,Dodge Magnum Wagon 2008,0.0010110039,0
1,Chevrolet Camaro Convertible 2012,0.00096575974,0
1,Honda Accord Sedan 2012,0.0009578704,0
1,Chevrolet Corvette Convertible 2012,0.00094520656,0
1,BMW X3 SUV 2012,0.00091524184,0
1,Dodge Charger Sedan 2012,0.00087651686,0
1,Chrysler 300 SRT-8 2010,0.00087559863,0
1,Dodge Durango SUV 2007,0.0008627339,0
1,Chrysler Crossfire Convertible 2008,0.0008336714,0
1,Daewoo Nubira Wagon 2002,0.0008279853,0
1,Toyota Sequoia SUV 2012,0.00081508164,0
1,Chevrolet Impala Sedan 2007,0.00081445306,0
1,Ford F-150 Regular Cab 2007,0.0008126612,0
1,Acura RL Sedan 2012,0.00080372096,0
1,Bentley Continental GT Coupe 2007,0.00077508774,0
1,Bentley Mulsanne Sedan 2011,0.0007684105,0
1,Jeep Compass SUV 2012,0.00074319955,0
1,Ford Explorer 2018,0.0007315203,0
1,Dodge Dakota Club Cab 2007,0.0007261717,0
1,Nissan Leaf Hatchback 2012,0.0007178094,0
1,Aston Martin Virage Convertible 2012,0.000708389,0
1,Audi S5 Convertible 2012,0.000663913,0
1,Bugatti Veyron 16.4 Convertible 2009,0.00060996576,0
1,MINI Cooper Roadster Convertible 2012,0.00057793234,0
1,Jeep Patriot SUV 2012,0.00056963746,0
1,Ford GT Coupe 2006,0.00055312156,0
1,Chevrolet Silverado 1500 Regular Cab 2012,0.0005391884,0
1,Infiniti G Coupe IPL 2012,0.00052785344,0
1,Buick Rainier SUV 2007,0.00052571704,0
1,GMC Yukon 2004,0.00051458087,0
1,Ford Edge SUV 2012,0.0005069123,0
1,HUMMER H3T Crew Cab 2010,0.0005024152,0
1,Chevrolet Malibu Hybrid Sedan 2010,0.0005003076,0
1,Honda Odyssey Minivan 2007,0.0004967052,0
1,Dodge Ram Pickup 3500 Quad Cab 2009,0.0004938596,0
1,Toyota Corolla Sedan 2012,0.00049100246,0
1,McLaren MP4-12C Coupe 2012,0.00048788628,0
1,Ram C/V Cargo Van Minivan 2012,0.000483277,0
1,Ford Focus Sedan 2007,0.00044284953,0
1,Cadillac SRX SUV 2012,0.00040432616,0
1,Ferrari 458 Italia Convertible 2012,0.00040362956,0
1,Nissan Juke Hatchback 2012,0.00039311862,0
1,Hyundai Sonata Hybrid Sedan 2012,0.00038757976,0
1,Volkswagen Golf Hatchback 2012,0.00038038587,0
1,Toyota Camry Sedan 2012,0.0003759849,0
1,Hyundai Elantra Sedan 2007,0.00037518653,0
1,Bugatti Veyron 16.4 Coupe 2009,0.00037247437,0
1,Ferrari 458 Italia Coupe 2012,0.00036715582,0
1,Audi S6 Sedan 2011,0.00036470042,0
1,Isuzu Ascender SUV 2008,0.00030533195,0
1,Hyundai Azera Sedan 2012,0.0002958105,0
1,GMC Acadia SUV 2012,0.0002945249,0
1,BMW 1 Series Coupe 2012,0.0002757955,0
1,Land Rover Range Rover SUV 2012,0.00027327202,0
1,smart fortwo Convertible 2012,0.00026542466,0
1,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0.0002545949,0
1,Chevrolet Sonic Sedan 2012,0.00025397577,0
1,Toyota Tacoma 2010,0.00024581712,0
1,Suzuki SX4 Sedan 2012,0.0002383281,0
1,Dodge Dakota Crew Cab 2010,0.0002378175,0
1,Mazda Tribute SUV 2011,0.00018445493,0
1,Audi S4 Sedan 2012,0.00017819581,0
1,Hyundai Sonata Sedan 2012,0.00017189188,0
1,Suzuki Kizashi Sedan 2012,0.00017118058,0
1,Chevrolet HHR SS 2010,0.0001686968,0
1,Hyundai Santa Fe SUV 2012,0.00015673853,0
1,Chrysler Town and Country Minivan 2012,0.000155792,0
1,Chevrolet Corvette ZR1 2012,0.00015423255,0
1,BMW 3 Series Wagon 2012,0.00014646153,0
1,Hyundai Accent Sedan 2012,0.00014503917,0
1,FIAT 500 Abarth 2012,0.00013795932,0
1,Chrysler Sebring Convertible 2010,0.0001363601,0
1,Plymouth Neon Coupe 1999,0.00013402537,0
1,Bentley Continental Flying Spur Sedan 2007,0.00013100811,0
1,Ford F-150 Regular Cab 2012,0.00013033088,0
1,Honda Odyssey Minivan 2012,0.00012901958,0
1,Dodge Caliber Wagon 2007,0.00012858745,0
1,Mercedes-Benz C-Class Sedan 2012,0.00012705306,0
1,Volvo XC90 SUV 2007,0.00012327077,0
1,Chrysler PT Cruiser Convertible 2008,0.000110617235,0
1,Dodge Durango SUV 2012,0.00010382598,0
1,Buick Enclave SUV 2012,0.0001021819,0
1,Ford Fiesta Sedan 2012,0.00010181838,0
1,Hyundai Genesis Sedan 2012,0.00010035367,0
1,Jaguar XK XKR 2012,9.5942225e-05,0
1,Chevrolet Cobalt SS 2010,9.0187765e-05,0
1,BMW ActiveHybrid 5 Sedan 2012,8.548739e-05,0
1,BMW 3 Series Sedan 2012,8.069713e-05,0
1,Volvo C30 Hatchback 2012,6.57011e-05,0
1,FIAT 500 Convertible 2012,5.906513e-05,0
1,Land Rover LR2 SUV 2012,5.183391e-05,0
1,Ferrari California Convertible 2012,5.1029132e-05,0
1,Subaru Legacy Sedan B4 2010,4.5344197e-05,0
1,Dodge Caliber Wagon 2012,3.1792282e-05,0
1,Suzuki SX4 Hatchback 2012,2.4290612e-05,0
1,Volkswagen Beetle Hatchback 2012,8.728432e-06,0
3,Audi 100 Wagon 1994,0.14104192,0
3,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.080106586,0
3,Lamborghini Aventador Coupe 2012,0.05773302,0
3,Audi R8 Coupe 2012,0.042067803,0
3,Audi TT RS Coupe 2012,0.0415829,0
3,Maybach Landaulet Convertible 2012,0.03427562,0
3,Chevrolet Express Cargo Van 2007,0.03359291,0
3,GMC Savana Van 2012,0.023637474,0
3,Chevrolet Avalanche Crew Cab 2012,0.023520604,0
3,Chevrolet Silverado 1500 Classic Extended Cab 2007,0.022281038,0
3,Mercedes-Benz 300-Class Convertible 1993,0.021028796,0
3,Cadillac CTS-V Sedan 2012,0.018514657,0
3,GMC Canyon Extended Cab 2012,0.017854268,0
3,Nissan 240SX Coupe 1998,0.016302163,0
3,Rolls-Royce Ghost Sedan 2012,0.016052118,0
3,Rolls-Royce Phantom Sedan 2012,0.016027628,0
3,Aston Martin V8 Vantage Coupe 2012,0.014772188,0
3,Jeep Grand Cherokee SUV 2012,0.01456848,0
3,Lamborghini Diablo Coupe 2001,0.012856629,0
3,Jeep Liberty SUV 2012,0.009498156,0
3,Chevrolet Corvette Ron Fellows Edition Z06 2007,0.009109534,0
3,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.009089107,0
3,GMC Terrain SUV 2012,0.008743564,0
3,Volvo 240 Sedan 1993,0.008615125,0
3,Audi 100 Sedan 1994,0.008275844,0
3,Chevrolet Silverado 1500 Extended Cab 2012,0.008220365,0
3,Aston Martin V8 Vantage Convertible 2012,0.007928571,0
3,AM General Hummer SUV 2000,0.0077600246,0
3,Audi S5 Coupe 2012,0.0074300836,0
3,Geo Metro Convertible 1993,0.0072527607,0
3,Chevrolet Express Van 2007,0.0072274,0
3,Fisker Karma Sedan 2012,0.007020137,0
3,Eagle Talon Hatchback 1998,0.006752668,0
3,Infiniti QX56 SUV 2011,0.0063141147,0
3,Mercedes-Benz S-Class Sedan 2012,0.006135112,0
3,BMW Z4 Convertible 2012,0.0060791224,0
3,Ford F-450 Super Duty Crew Cab 2012,0.0060181986,0
3,Ferrari FF Coupe 2012,0.005851742,0
3,Audi TTS Coupe 2012,0.005751503,0
3,Lamborghini Reventon Coupe 2008,0.0052869283,0
3,Chevrolet Monte Carlo Coupe 2007,0.0050087436,0
3,GMC Yukon Hybrid SUV 2012,0.0049159625,0
3,Ford Mustang Convertible 2007,0.004787419,0
3,Dodge Sprinter Cargo Van 2009,0.004748678,0
3,Dodge Ram Pickup 3500 Crew Cab 2010,0.0045722798,0
3,Chevrolet TrailBlazer SS 2009,0.0045332294,0
3,Chevrolet Tahoe Hybrid SUV 2012,0.00411089,0
3,Chevrolet Traverse SUV 2012,0.0040841694,0
3,Dodge Charger SRT-8 2009,0.0039655482,0
3,Bentley Arnage Sedan 2009,0.003910127,0
3,Spyker C8 Coupe 2009,0.0036758753,0
3,BMW M6 Convertible 2010,0.0035199607,0
3,Mercedes-Benz SL-Class Coupe 2009,0.003422288,0
3,Dodge Caravan Minivan 1997,0.0032754235,0
3,Audi S4 Sedan 2007,0.0032201998,0
3,Aston Martin Virage Coupe 2012,0.003197446,0
3,Bentley Continental Supersports Conv. Convertible 2012,0.0028993306,0
3,Tesla Model S Sedan 2012,0.0028242778,0
3,Dodge Magnum Wagon 2008,0.0027377983,0
3,Chevrolet Silverado 2500HD Regular Cab 2012,0.0026934242,0
3,Chrysler 300 SRT-8 2010,0.0025746536,0
3,Cadillac Escalade EXT Crew Cab 2007,0.0025287543,0
3,Hyundai Veracruz SUV 2012,0.002347767,0
3,Spyker C8 Convertible 2009,0.0023235127,0
3,Ford Freestar Minivan 2007,0.0023210256,0
3,Chrysler Aspen SUV 2009,0.0023063393,0
3,BMW X5 SUV 2007,0.0021965546,0
3,Audi RS 4 Convertible 2008,0.0021298095,0
3,Bentley Continental GT Coupe 2012,0.0020967107,0
3,Suzuki Aerio Sedan 2007,0.0020615573,0
3,Mitsubishi Lancer Sedan 2012,0.0020354032,0
3,HUMMER H2 SUT Crew Cab 2009,0.0019701754,0
3,Lincoln Town Car Sedan 2011,0.0017782975,0
3,Hyundai Veloster Hatchback 2012,0.0017449029,0
3,Daewoo Nubira Wagon 2002,0.001733981,0
3,Acura TL Type-S 2008,0.0017011183,0
3,Porsche Panamera Sedan 2012,0.001674352,0
3,Nissan NV Passenger Van 2012,0.0016578891,0
3,Honda Ridgeline 2016,0.0015817774,0
3,Hyundai Tucson SUV 2012,0.00155786,0
3,Dodge Dakota Club Cab 2007,0.001543812,0
3,Chevrolet Malibu Sedan 2007,0.0015332142,0
3,Dodge Challenger SRT8 2011,0.0015046665,0
3,Honda CRV 2012,0.0015034623,0
3,Audi TT Hatchback 2011,0.0014905479,0
3,Chevrolet Impala Sedan 2007,0.001461343,0
3,Acura TSX Sedan 2012,0.0014495229,0
3,Ferrari 458 Italia Coupe 2012,0.0014297793,0
3,Bentley Mulsanne Sedan 2011,0.0013868527,0
3,BMW 6 Series Convertible 2007,0.0013836002,0
3,Mercedes-Benz E-Class Sedan 2012,0.0013474007,0
3,Buick Verano Sedan 2012,0.001298205,0
3,Toyota 4Runner SUV 2012,0.0012938284,0
3,Ford Focus Sedan 2007,0.0012884574,0
3,Jeep Wrangler SUV 2012,0.0012717595,0
3,Audi S6 Sedan 2011,0.0012511935,0
3,BMW 1 Series Convertible 2012,0.0012383519,0
3,Dodge Charger Sedan 2012,0.0012124305,0
3,Chrysler Crossfire Convertible 2008,0.0011981396,0
3,Scion xD Hatchback 2012,0.0011911147,0
3,Chevrolet Camaro Convertible 2012,0.0011863064,0
3,MINI Cooper Roadster Convertible 2012,0.0011796766,0
3,Dodge Journey SUV 2012,0.0011324598,0
3,Audi V8 Sedan 1994,0.0011173269,0
3,Hyundai Elantra Touring Hatchback 2012,0.0011066037,0
3,Buick Regal GS 2012,0.0010684978,0
3,Ford E-Series Wagon Van 2012,0.001057608,0
3,BMW X6 SUV 2012,0.0010396268,0
3,Nissan Leaf Hatchback 2012,0.0010324088,0
3,Ford GT Coupe 2006,0.0010321421,0
3,Audi S4 Sedan 2012,0.001031017,0
3,BMW X3 SUV 2012,0.0010148139,0
3,Chevrolet Malibu Hybrid Sedan 2010,0.000981527,0
3,Acura TL Sedan 2012,0.0009793517,0
3,Honda Accord Sedan 2012,0.00093284686,0
3,Acura ZDX Hatchback 2012,0.00091501337,0
3,Hyundai Sonata Hybrid Sedan 2012,0.0009106402,0
3,Volkswagen Golf Hatchback 1991,0.000909029,0
3,Ford Expedition 2017,0.00090010953,0
3,Honda Accord Coupe 2012,0.0008991297,0
3,BMW M3 Coupe 2012,0.00088328123,0
3,Acura Integra Type R 2001,0.00088223355,0
3,Infiniti G Coupe IPL 2012,0.0008677366,0
3,Hyundai Azera Sedan 2012,0.00086762774,0
3,Volkswagen Golf Hatchback 2012,0.0008438241,0
3,Ford Explorer 2018,0.0008045513,0
3,Aston Martin Virage Convertible 2012,0.00078232185,0
3,smart fortwo Convertible 2012,0.00077459763,0
3,Audi A5 Coupe 2012,0.0007665285,0
3,Bugatti Veyron 16.4 Convertible 2009,0.00075030053,0
3,Land Rover Range Rover SUV 2012,0.0007497572,0
3,HUMMER H3T Crew Cab 2010,0.000744751,0
3,Chevrolet Corvette Convertible 2012,0.00074322516,0
3,Toyota Camry Sedan 2012,0.000742322,0
