Frame Number,Vehicle Make,Probability,Object ID
1,Ford Explorer 2018,0.96858406,0
1,Land Rover Range Rover SUV 2012,0.010521905,0
1,Honda Ridgeline 2016,0.0030432886,0
1,Hyundai Veloster Hatchback 2012,0.0022277029,0
1,Jeep Compass SUV 2012,0.0018226954,0
1,Mercedes-Benz E-Class Sedan 2012,0.0017436483,0
1,Honda CRV 2012,0.0008580393,0
1,Audi RS 4 Convertible 2008,0.000798742,0
1,Dodge Challenger SRT8 2011,0.0007592142,0
1,GMC Yukon 2004,0.0006546742,0
1,Suzuki SX4 Hatchback 2012,0.0006440317,0
1,BMW 3 Series Wagon 2012,0.0005700866,0
1,GMC Terrain SUV 2012,0.00046757527,0
1,Acura ZDX Hatchback 2012,0.0004673203,0
1,Mitsubishi Lancer Sedan 2012,0.00035604002,0
1,Chrysler Town and Country Minivan 2012,0.00032372397,0
1,Audi S4 Sedan 2012,0.00030648927,0
1,Nissan NV Passenger Van 2012,0.00030543446,0
1,Hyundai Veracruz SUV 2012,0.00029289204,0
1,Aston Martin V8 Vantage Convertible 2012,0.0002698374,0
1,Subaru Legacy Sedan B4 2010,0.00025406477,0
1,Ford Expedition 2017,0.00021295957,0
1,Audi TT RS Coupe 2012,0.00018366984,0
1,Chrysler Sebring Convertible 2010,0.00017786075,0
1,Toyota 4Runner SUV 2012,0.00016770572,0
1,Hyundai Tucson SUV 2012,0.0001653343,0
1,Chevrolet Sonic Sedan 2012,0.00014760425,0
1,Mercedes-Benz 300-Class Convertible 1993,0.00013403757,0
1,HUMMER H2 SUT Crew Cab 2009,0.00012123094,0
1,Ford F-150 Regular Cab 2007,0.000120611454,0
1,BMW M5 Sedan 2010,0.00010192578,0
1,Audi A5 Coupe 2012,0.00010077655,0
1,Dodge Journey SUV 2012,9.9432975e-05,0
1,Hyundai Santa Fe SUV 2012,9.62178e-05,0
1,Chevrolet Express Cargo Van 2007,9.1680515e-05,0
1,Jeep Liberty SUV 2012,9.01823e-05,0
1,Ford Edge SUV 2012,8.5734566e-05,0
1,Spyker C8 Convertible 2009,8.3152365e-05,0
